,"filename","prompt","original_vid_fps","sampling_fps","pose_height_class","pose_height_value","translation","pose_misc","pose_metadata_filename","person_placeholder","action_placeholder","place_placeholder","experiment_comment"
374,"014_KneeTuckJumps_hrnet_stickfigure_5_normal_no_NA.npy","A man performing knee tuck jumps in a park surrounded by tall, lush green trees, and a paved path in the middle.",29.97,5,"normal",390,"no","NA","014_KneeTuckJumps","A man","performing knee tuck jumps","in a park surrounded by tall, lush green trees, and a paved path in the middle","prompt_verbosity"
375,"014_KneeTuckJumps_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing knee tuck jumps in a park surrounded by tall, lush green trees, and a paved path in the middle.",29.97,5,"normal",390,"no","NA","014_KneeTuckJumps","A woman","performing knee tuck jumps","in a park surrounded by tall, lush green trees, and a paved path in the middle","prompt_verbosity"
376,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A man, with black hair, wearing a navy blue suit with a white shirt performing lateral jumps from left to right twice in a park.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A man, with black hair, wearing a navy blue suit with a white shirt","performing lateral jumps from left to right twice","in a park","prompt_verbosity"
377,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A woman, with brown hair, wearing a vibrant pink tracksuit, matching her pink running shoes performing lateral jumps from left to right twice in a park.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A woman, with brown hair, wearing a vibrant pink tracksuit, matching her pink running shoes","performing lateral jumps from left to right twice","in a park","prompt_verbosity"
378,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A man performing lateral jumps from left to right twice in a park surrounded by tall, lush green trees, and a paved path in the middle.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A man","performing lateral jumps from left to right twice","in a park surrounded by tall, lush green trees, and a paved path in the middle","prompt_verbosity"
379,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing lateral jumps from left to right twice in a park surrounded by tall, lush green trees, and a paved path in the middle.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A woman","performing lateral jumps from left to right twice","in a park surrounded by tall, lush green trees, and a paved path in the middle","prompt_verbosity"
380,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A man, with black hair, wearing a navy blue suit with a white shirt performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A man, with black hair, wearing a navy blue suit with a white shirt","performing lunges while facing the camera","in a park","prompt_verbosity"
381,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A woman, with brown hair, wearing a vibrant pink tracksuit, matching her pink running shoes performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A woman, with brown hair, wearing a vibrant pink tracksuit, matching her pink running shoes","performing lunges while facing the camera","in a park","prompt_verbosity"
382,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A man performing lunges while facing the camera in a park surrounded by tall, lush green trees, and a paved path in the middle.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A man","performing lunges while facing the camera","in a park surrounded by tall, lush green trees, and a paved path in the middle","prompt_verbosity"
383,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing lunges while facing the camera in a park surrounded by tall, lush green trees, and a paved path in the middle.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A woman","performing lunges while facing the camera","in a park surrounded by tall, lush green trees, and a paved path in the middle","prompt_verbosity"
384,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A male Doctor gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A male Doctor","gets up and sits back on a chair","in a park","person_specificness"
385,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A male Police Officer gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A male Police Officer","gets up and sits back on a chair","in a park","person_specificness"
386,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A male Firefighter gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A male Firefighter","gets up and sits back on a chair","in a park","person_specificness"
387,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A male Chef gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A male Chef","gets up and sits back on a chair","in a park","person_specificness"
388,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","Spider-Man gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","Spider-Man","gets up and sits back on a chair","in a park","person_specificness"
389,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","Darth Vader gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","Darth Vader","gets up and sits back on a chair","in a park","person_specificness"
390,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","Mickey Mouse gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","Mickey Mouse","gets up and sits back on a chair","in a park","person_specificness"
391,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","Homer Simpson gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","Homer Simpson","gets up and sits back on a chair","in a park","person_specificness"
392,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A female Doctor gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A female Doctor","gets up and sits back on a chair","in a park","person_specificness"
393,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A female Police Officer gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A female Police Officer","gets up and sits back on a chair","in a park","person_specificness"
394,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A female Firefighter gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A female Firefighter","gets up and sits back on a chair","in a park","person_specificness"
395,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A female Chef gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A female Chef","gets up and sits back on a chair","in a park","person_specificness"
396,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","Hermione Granger gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","Hermione Granger","gets up and sits back on a chair","in a park","person_specificness"
397,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","Princess Leia gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","Princess Leia","gets up and sits back on a chair","in a park","person_specificness"
398,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","Elsa gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","Elsa","gets up and sits back on a chair","in a park","person_specificness"
399,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","Moana gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","Moana","gets up and sits back on a chair","in a park","person_specificness"
400,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A male Doctor jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A male Doctor","jogging in the same spot","in a park","person_specificness"
401,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A male Police Officer jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A male Police Officer","jogging in the same spot","in a park","person_specificness"
402,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A male Firefighter jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A male Firefighter","jogging in the same spot","in a park","person_specificness"
403,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A male Chef jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A male Chef","jogging in the same spot","in a park","person_specificness"
404,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","Spider-Man jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","Spider-Man","jogging in the same spot","in a park","person_specificness"
405,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","Darth Vader jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","Darth Vader","jogging in the same spot","in a park","person_specificness"
406,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","Mickey Mouse jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","Mickey Mouse","jogging in the same spot","in a park","person_specificness"
407,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","Homer Simpson jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","Homer Simpson","jogging in the same spot","in a park","person_specificness"
408,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A female Doctor jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A female Doctor","jogging in the same spot","in a park","person_specificness"
409,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A female Police Officer jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A female Police Officer","jogging in the same spot","in a park","person_specificness"
410,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A female Firefighter jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A female Firefighter","jogging in the same spot","in a park","person_specificness"
411,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A female Chef jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A female Chef","jogging in the same spot","in a park","person_specificness"
412,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","Hermione Granger jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","Hermione Granger","jogging in the same spot","in a park","person_specificness"
413,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","Princess Leia jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","Princess Leia","jogging in the same spot","in a park","person_specificness"
414,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","Elsa jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","Elsa","jogging in the same spot","in a park","person_specificness"
415,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","Moana jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","Moana","jogging in the same spot","in a park","person_specificness"
416,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A male Doctor waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A male Doctor","waving both hands","in a park","person_specificness"
417,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A male Police Officer waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A male Police Officer","waving both hands","in a park","person_specificness"
418,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A male Firefighter waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A male Firefighter","waving both hands","in a park","person_specificness"
419,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A male Chef waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A male Chef","waving both hands","in a park","person_specificness"
